,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
╜├░г,╟Ў└ч░б,╡ю╢Ї└▓,╡ю╢Ї▒╕║╨,░┼╖б╖о,├╝░с╜├░г,├╝░с╖о,├╝░с╝║╟т,░┼╖б┤ы▒▌,├╝░с░н╡╡,╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с╣°╚г,┤ы║ё,├╝░с╕┼╝Ў╚г░б,├╝░с╕┼╡╡╚г░б,├╝░с╣╠░с┴ж╛р┴д╝Ў╖о,├╝░с┐ь╝▒╚г░б╕┼╡╡░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╡╡└▄╖о,├╝░с┐ь╝▒╚г░б╕┼╝Ў░╟╝Ў,├╝░с┐ь╝▒╚г░б╕┼╝Ў└▄╖о,├╝░с5╚г░б╕┼╡╡░╟╝Ў,├╝░с5╚г░б╕┼╡╡└▄╖о,├╝░с5╚г░б╕┼╝Ў░╟╝Ў,├╝░с5╚г░б╕┼╝Ў└▄╖о
43389.375,2.68,8.06,бу  ,256,43412.375,256,B  ,171520000,0,9956,1,0.2,0,0,9956,0,0,0,0,0,0,0,0
43389.375,2.69,8.47,бу  ,257,43412.375,1,B  ,172193000,0,9956,2,0.21,2.65,2.69,9956,2,9,3,23,10,42,13,60
43389.375,2.69,8.47,бу  ,263,43412.375,6,B  ,176228000,0,9956,3,0.21,2.65,2.69,9956,1,3,3,23,9,36,13,60
43389.375,2.69,8.47,бу  ,264,43412.375,1,B  ,176900000,0,9956,4,0.21,2.65,2.69,9956,1,2,3,23,9,35,13,60
43389.375,2.69,8.47,бу  ,266,43412.375,2,B  ,178245000,0,9956,5,0.21,2.65,2.69,9956,1,2,3,23,9,35,13,60
43389.37501,2.65,6.85,бу  ,281,43412.37501,15,S  ,188183000,0,9956,6,0.17,2.65,2.7,9956,5,17,2,8,11,47,12,49
43389.37502,2.7,8.87,бу  ,283,43412.37502,2,B  ,189533000,0,9956,7,0.22,2.65,2.7,9956,5,15,3,10,11,45,14,56
43389.37502,2.7,8.87,бу  ,298,43412.37502,15,BB ,199658000,0,9956,8,0.22,2.65,2.71,9956,1,5,3,10,7,42,14,56
43389.37502,2.71,9.27,бу  ,303,43412.37502,5,BB ,203045000,0,9956,9,0.23,2.65,2.72,9956,1,5,3,10,7,49,14,56
43389.37503,2.72,9.68,бу  ,308,43412.37503,5,BB ,206445000,0,9956,10,0.24,2.65,2.73,9956,1,6,3,10,6,44,14,56
43389.37503,2.73,10.08,бу  ,314,43412.37503,6,BB ,210540000,0,9956,11,0.25,2.65,2.8,9956,2,2,3,10,6,50,14,56
43389.37503,2.75,10.89,бу  ,316,43412.37503,2,SS ,211915000,0,9956,12,0.27,2.65,2.8,9956,2,2,3,10,7,55,14,56
43389.37505,2.8,12.9,бу  ,317,43412.37505,1,B  ,212615000,0,9956,13,0.32,2.65,2.8,9956,1,1,1,1,7,55,8,59
43389.37505,2.78,12.1,бу  ,318,43412.37505,1,SS ,213310000,0,9956,14,0.3,2.67,2.86,9956,1,5,1,12,6,54,8,59
43389.37506,2.78,12.1,бу  ,321,43412.37506,3,SS ,215395000,0,9956,15,0.3,2.73,2.85,9956,1,1,1,10,6,43,9,71
43389.37507,2.86,15.32,бу  ,326,43412.37507,5,BB ,218970000,0,9956,16,0.38,2.81,2.88,9956,1,12,1,1,5,49,7,49
43389.37508,2.87,15.73,бу  ,327,43412.37508,1,B  ,219688000,0,9956,17,0.39,2.81,2.88,9956,1,1,1,1,6,39,5,38
43389.37508,2.88,16.13,бу  ,328,43412.37508,1,BB ,220408000,0,9956,18,0.4,2.82,2.88,9956,1,11,1,1,6,49,5,38
43389.37509,2.85,14.92,бу  ,329,43412.37509,1,SS ,221120000,0,9956,19,0.37,2.84,2.88,9956,1,11,1,1,6,38,5,27
43389.37509,2.82,13.71,бу  ,331,43412.37509,2,S  ,222530000,0,9956,20,0.34,2.84,2.88,9956,1,1,2,2,7,50,7,41
43389.37509,2.81,13.31,бу  ,332,43412.37509,1,S  ,223233000,0,9956,21,0.33,2.84,2.88,9956,1,1,2,2,7,50,7,41
43389.37509,2.76,11.29,бу  ,344,43412.37509,12,S  ,231513000,0,9956,22,0.28,2.84,2.88,9956,1,1,2,2,7,50,7,41
43389.37509,2.75,10.89,бу  ,358,43412.37509,14,S  ,241138000,0,9956,23,0.27,2.84,2.88,9956,1,1,2,2,7,50,7,41
43389.37509,2.74,10.48,бу  ,370,43412.37509,12,SS ,249358000,0,9956,24,0.26,2.73,2.74,9956,1,36,2,22,7,74,6,35
43389.37509,2.74,10.48,бу  ,406,43412.37509,36,SS ,274018000,0,9956,25,0.26,2.73,2.74,9956,1,36,2,22,7,74,6,35
43389.37509,2.81,13.31,бу  ,407,43412.37509,1,S  ,274720000,0,9956,26,0.33,2.81,2.88,9956,1,11,1,29,6,60,6,56
43389.3751,2.87,15.73,бу  ,408,43412.3751,1,B  ,275438000,0,9956,27,0.39,2.81,2.88,9956,1,1,2,2,7,50,7,59
43389.3751,2.88,16.13,бу  ,412,43412.3751,4,BB ,278318000,0,9956,28,0.4,2.83,2.88,9956,1,7,2,2,7,57,7,59
43389.3751,2.88,16.13,бу  ,417,43412.3751,5,B  ,281918000,0,9956,29,0.4,2.83,2.88,9956,1,2,2,2,7,52,7,59
43389.3751,2.87,15.73,бу  ,418,43412.3751,1,B  ,282635000,0,9956,30,0.39,2.83,2.88,9956,1,1,2,2,7,41,7,59
43389.3751,2.88,16.13,бу  ,420,43412.3751,2,BB ,284075000,0,9956,31,0.4,2.88,2.89,9956,1,12,1,2,7,51,6,39
43389.3751,2.88,16.13,бу  ,422,43412.3751,2,SS ,285515000,0,9956,32,0.4,2.83,2.89,9956,1,12,2,2,7,51,7,59
43389.3751,2.88,16.13,бу  ,423,43412.3751,1,BB ,286235000,0,9956,33,0.4,2.88,2.89,9956,1,12,1,4,7,51,5,40
43389.3751,2.88,16.13,бу  ,427,43412.3751,4,SS ,289115000,0,9956,34,0.4,2.84,2.89,9956,1,12,1,1,7,51,6,58
43389.3751,2.88,16.13,бу  ,432,43412.3751,5,SS ,292715000,0,9956,35,0.4,2.83,2.89,9956,1,12,1,1,7,51,6,60
43389.3751,2.88,16.13,бу  ,433,43412.3751,1,BB ,293435000,0,9956,36,0.4,2.88,2.89,9956,1,12,1,4,7,51,5,40
43389.3751,2.88,16.13,бу  ,437,43412.3751,4,SS ,296315000,0,9956,37,0.4,2.84,2.89,9956,1,12,1,1,7,51,6,58
43389.37512,2.84,14.52,бу  ,444,43412.37512,7,SS ,301285000,0,9956,38,0.36,2.83,2.87,9956,3,3,2,2,11,57,6,60
43389.37512,2.83,14.11,бу  ,446,43412.37512,2,SS ,302700000,0,9956,39,0.35,2.81,2.87,9956,3,3,1,29,11,57,5,70
43389.37512,2.86,15.32,бу  ,447,43412.37512,1,SS ,303415000,0,9956,40,0.38,2.81,2.87,9956,3,3,1,29,11,57,5,70
43389.37513,2.85,14.92,бу  ,448,43412.37513,1,SS ,304128000,0,9956,41,0.37,2.82,2.86,9956,1,1,1,1,10,45,5,59
43389.37513,2.82,13.71,бу  ,449,43412.37513,1,SS ,304833000,0,9956,42,0.34,2.81,2.86,9956,1,1,1,29,11,57,7,85
43389.37514,2.79,12.5,бу  ,454,43412.37514,5,SS ,308320000,0,9956,43,0.31,2.73,2.86,9956,1,1,1,10,11,57,9,66
43389.37514,2.74,10.48,бу  ,455,43412.37514,1,SS ,309005000,0,9956,44,0.26,2.73,2.87,9956,3,3,1,10,12,69,9,51
43389.37514,2.74,10.48,бу  ,457,43412.37514,2,S  ,310375000,0,9956,45,0.26,2.74,2.79,9956,1,12,1,28,7,60,7,47
43389.37514,2.8,12.9,бу  ,458,43412.37514,1,B  ,311075000,0,9956,46,0.32,2.74,2.79,9956,1,1,1,1,5,38,6,46
43389.37514,2.81,13.31,бу  ,462,43412.37514,4,BB ,313885000,0,9956,47,0.33,2.75,2.81,9956,1,8,1,1,6,35,6,46
43389.37514,2.75,10.89,бу  ,463,43412.37514,1,S  ,314573000,0,9956,48,0.27,2.75,2.81,9956,1,1,1,1,5,63,7,20
43389.37515,2.75,10.89,бу  ,465,43412.37515,2,SS ,315948000,0,9956,49,0.27,2.73,2.79,9956,1,1,1,10,5,63,7,27
43389.37515,2.73,10.08,бу  ,467,43412.37515,2,S  ,317313000,0,10125,50,0.25,2.73,2.79,10125,1,1,1,8,5,63,5,23
