,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43388.375,3,-12.28,▼  ,142,43412.375,142,B  ,106500000,0,7215,1,-0.42,0,0,7215,0,0,0,0,0,0,0,0
43388.37502,2.89,-15.5,▼  ,143,43412.37502,1,SS ,107223000,0,7215,2,-0.53,2.87,3,7215,1,10,1,1,8,28,10,46
43388.37502,2.89,-15.5,▼  ,144,43412.37502,1,S  ,107945000,0,7215,3,-0.53,2.89,3,7215,1,10,1,29,8,28,9,62
43388.37503,3,-12.28,▼  ,146,43412.37503,2,B  ,109445000,0,7215,4,-0.42,2.9,3,7215,1,8,1,1,8,26,5,44
43388.37503,2.9,-15.2,▼  ,147,43412.37503,1,SS ,110170000,0,7215,5,-0.52,2.89,2.99,7215,1,30,1,29,8,44,9,62
43388.37505,2.87,-16.08,▼  ,148,43412.37505,1,SS ,110888000,0,7215,6,-0.55,2.84,2.99,7215,1,30,1,12,9,89,9,56
43388.37506,2.82,-17.54,▼  ,149,43412.37506,1,S  ,111593000,0,7215,7,-0.6,2.84,2.99,7215,1,12,1,1,5,49,10,48
43388.37506,2.8,-18.13,▼  ,150,43412.37506,1,SS ,112293000,0,7215,8,-0.62,2.8,2.94,7215,1,12,4,6,5,49,10,58
43388.37508,2.86,-16.37,▼  ,151,43412.37508,1,SS ,113008000,0,7215,9,-0.56,2.82,2.94,7215,1,1,2,42,6,50,11,88
43388.37512,2.86,-16.37,▼  ,152,43412.37512,1,SS ,113723000,0,7215,10,-0.56,2.85,2.91,7215,1,1,1,50,7,51,6,145
43388.37512,2.85,-16.67,▼  ,178,43412.37512,26,S  ,132248000,0,7215,11,-0.57,2.85,2.91,7215,1,1,1,24,7,51,9,113
43388.37513,2.85,-16.67,▼  ,202,43412.37513,24,SS ,149348000,0,7215,12,-0.57,2.84,2.91,7215,1,1,1,50,7,51,10,102
43388.37513,2.84,-16.96,▼  ,228,43412.37513,26,S  ,167808000,0,7215,13,-0.58,2.84,2.91,7215,1,1,1,24,7,51,10,76
43388.37513,2.84,-16.96,▼  ,252,43412.37513,24,S  ,184848000,0,7215,14,-0.58,2.84,2.91,7215,1,1,1,24,7,51,10,76
43388.37513,2.83,-17.25,▼  ,255,43412.37513,3,S  ,186970000,0,7215,15,-0.59,2.84,2.91,7215,1,1,2,3,7,51,9,25
43388.37515,2.86,-16.37,▼  ,256,43412.37515,1,BB ,187685000,0,7081,16,-0.56,2.8,2.87,7081,1,12,5,7,5,49,10,25
43388.37515,2.8,-18.13,▼  ,263,43412.37515,7,S  ,192585000,0,7081,17,-0.62,2.8,2.87,7081,1,1,5,7,5,67,10,25
43388.37517,2.79,-18.42,▼  ,264,43412.37517,1,SS ,193283000,0,7081,18,-0.63,2.78,2.85,7081,1,1,1,3,6,79,9,55
43388.37519,2.8,-18.13,▼  ,265,43412.37519,1,S  ,193983000,0,7081,19,-0.62,2.8,2.83,7081,1,5,1,26,5,50,6,44
43388.37519,2.8,-18.13,▼  ,266,43412.37519,1,S  ,194683000,0,7081,20,-0.62,2.8,2.83,7081,1,5,1,25,6,51,6,43
43388.37519,2.8,-18.13,▼  ,269,43412.37519,3,S  ,196783000,0,7081,21,-0.62,2.8,2.83,7081,1,5,1,22,6,51,6,40
43388.37519,2.8,-18.13,▼  ,270,43412.37519,1,S  ,197483000,0,7081,22,-0.62,2.8,2.83,7081,1,5,1,21,6,51,7,41
43388.37519,2.83,-17.25,▼  ,272,43412.37519,2,B  ,198898000,0,7081,23,-0.59,2.8,2.83,7081,1,3,1,21,6,49,7,41
43388.37519,2.83,-17.25,▼  ,275,43412.37519,3,B  ,201020000,0,7081,24,-0.59,2.8,2.83,7081,1,3,1,21,6,49,7,41
43388.3752,2.84,-16.96,▼  ,278,43412.3752,3,B  ,203150000,0,7081,25,-0.58,2.8,2.83,7081,2,3,1,21,6,58,6,51
43388.37522,2.81,-17.84,▼  ,280,43412.37522,2,SS ,204555000,0,7081,26,-0.61,2.8,2.85,7081,1,1,1,21,5,49,6,51
43388.37523,2.84,-16.96,▼  ,281,43412.37523,1,SS ,205265000,0,7081,27,-0.58,2.81,2.85,7081,1,1,2,6,5,49,9,36
43388.37523,2.81,-17.84,▼  ,285,43412.37523,4,S  ,208075000,0,7081,28,-0.61,2.81,2.85,7081,1,1,1,2,5,38,7,31
43388.37524,2.82,-17.54,▼  ,286,43412.37524,1,SS ,208780000,0,7081,29,-0.6,2.81,2.85,7081,1,1,2,32,6,39,7,71
