,KOSPI 200 콜옵션 1811 277.5,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43389.375,5.16,7.05,▲  ,38,43412.375,38,B  ,49020000,0,5747,1,0.34,0,0,5747,0,0,0,0,0,0,0,0
43389.37503,5.25,8.92,▲  ,39,43412.37503,1,BB ,50333000,0,5747,2,0.43,4.99,5.32,5747,1,1,1,12,5,49,5,58
43389.37505,5.32,10.37,▲  ,40,43412.37505,1,B  ,51663000,0,5747,3,0.5,4.99,5.32,5747,1,1,1,12,5,49,5,58
43389.37515,5.29,9.75,▲  ,43,43412.37515,3,B  ,55630000,0,5747,4,0.47,5.11,5.29,5747,1,9,1,1,5,46,5,49
43389.37515,5.29,9.75,▲  ,46,43412.37515,3,B  ,59598000,0,5747,5,0.47,5.11,5.29,5747,1,6,1,1,5,43,5,49
43389.37516,5.26,9.13,▲  ,47,43412.37516,1,BB ,60913000,0,5747,6,0.44,5.11,5.34,5747,1,12,1,1,5,38,5,49
43389.37517,5.25,8.92,▲  ,48,43412.37517,1,BB ,62225000,0,5832,7,0.43,5.18,5.35,5832,1,12,1,12,5,38,5,58
43389.37519,5.18,7.47,▲  ,49,43412.37519,1,S  ,63520000,0,5832,8,0.36,5.18,5.37,5832,1,1,1,11,6,39,5,57
43389.37519,5.21,8.09,▲  ,54,43412.37519,5,SS ,70033000,0,5832,9,0.39,5.19,5.33,5832,1,1,1,30,5,23,5,76
43389.3752,5.31,10.17,▲  ,55,43412.3752,1,BB ,71360000,0,5832,10,0.49,5.21,5.32,5832,1,10,1,12,5,32,6,79
43389.3752,5.31,10.17,▲  ,58,43412.3752,3,B  ,75343000,0,5832,11,0.49,5.21,5.31,5832,1,27,1,12,5,49,6,79
43389.3752,5.3,9.96,▲  ,59,43412.3752,1,BB ,76668000,0,5832,12,0.48,5.21,5.31,5832,1,27,1,12,5,49,6,79
43389.3752,5.3,9.96,▲  ,68,43412.3752,9,B  ,88593000,0,5832,13,0.48,5.21,5.3,5832,1,21,1,12,5,43,6,79
43389.3752,5.3,9.96,▲  ,72,43412.3752,4,B  ,93893000,0,5832,14,0.48,5.21,5.3,5832,1,17,1,12,5,39,6,79
43389.3752,5.3,9.96,▲  ,81,43412.3752,9,B  ,105818000,0,5832,15,0.48,5.21,5.3,5832,1,8,1,12,5,30,6,79
43389.3752,5.3,9.96,▲  ,83,43412.3752,2,B  ,108468000,0,5832,16,0.48,5.21,5.3,5832,1,6,1,12,5,28,6,79
43389.3753,5.22,8.3,▲  ,84,43412.3753,1,S  ,109773000,0,5816,17,0.4,5.22,5.29,5816,1,12,2,9,7,55,6,68
43389.37536,5.28,9.54,▲  ,88,43412.37536,4,BB ,115053000,0,5816,18,0.46,5.23,5.3,5816,1,2,6,24,6,43,13,105
43389.37544,5.29,9.75,▲  ,89,43412.37544,1,BB ,116375000,0,5816,19,0.47,5.26,5.3,5816,1,2,1,8,6,43,12,80
43389.37544,5.28,9.54,▲  ,91,43412.37544,2,B  ,119015000,0,5816,20,0.46,5.26,5.3,5816,1,2,1,8,6,43,12,80
43389.37556,5.33,10.58,▲  ,92,43412.37556,1,B  ,120348000,0,5816,21,0.51,5.28,5.33,5816,2,4,1,5,6,41,10,38
43389.37559,5.33,10.58,▲  ,94,43412.37559,2,B  ,123013000,0,5813,22,0.51,5.3,5.33,5813,2,2,1,4,7,44,8,30
43389.37559,5.33,10.58,▲  ,96,43412.37559,2,BB ,125678000,0,5813,23,0.51,5.3,5.34,5813,1,6,1,4,6,48,8,30
43389.37565,5.34,10.79,▲  ,100,43412.37565,4,BB ,131018000,0,5813,24,0.52,5.28,5.36,5813,2,6,1,5,6,54,10,39
43389.37565,5.36,11.2,▲  ,101,43412.37565,1,B  ,132358000,0,5813,25,0.54,5.28,5.36,5813,1,5,1,5,5,53,10,39
43389.37565,5.36,11.2,▲  ,106,43412.37565,5,B  ,139058000,0,5813,26,0.54,5.28,5.36,5813,1,5,1,5,5,53,10,39
43389.37566,5.4,12.03,▲  ,110,43412.37566,4,B  ,144458000,0,5813,27,0.58,5.28,5.36,5813,1,4,1,6,5,45,5,21
43389.37569,5.47,13.49,▲  ,115,43412.37569,5,BB ,151295000,0,5813,28,0.65,5.39,5.49,5813,1,5,3,9,6,54,8,32
43389.37569,5.51,14.32,▲  ,116,43412.37569,1,BB ,152673000,0,5813,29,0.69,5.44,5.53,5813,1,5,1,1,5,53,6,18
43389.37569,5.54,14.94,▲  ,118,43412.37569,2,SS ,155443000,0,5813,30,0.72,5.45,5.57,5813,1,5,1,5,6,54,6,48
43389.37576,5.6,16.18,▲  ,119,43412.37576,1,BB ,156843000,0,5826,31,0.78,5.53,5.62,5826,1,5,2,6,5,43,6,46
43389.37576,5.57,15.56,▲  ,120,43412.37576,1,BB ,158235000,0,5826,32,0.75,5.53,5.64,5826,1,4,2,6,5,45,6,46
43389.37578,5.68,17.84,▲  ,128,43412.37578,8,SS ,169595000,0,5826,33,0.86,5.66,5.73,5826,1,12,1,6,6,73,5,43
43389.37581,5.67,17.63,▲  ,132,43412.37581,4,B  ,175265000,0,5826,34,0.85,5.66,5.67,5826,1,1,1,4,5,32,5,29
43389.37581,5.67,17.63,▲  ,133,43412.37581,1,B  ,176683000,0,5826,35,0.85,5.66,5.67,5826,1,1,1,4,5,24,5,29
43389.37582,5.72,18.67,▲  ,143,43412.37582,10,SS ,190983000,0,5826,36,0.9,5.66,5.73,5826,1,2,1,4,5,25,5,35
43389.37583,5.64,17.01,▲  ,147,43412.37583,4,SS ,196623000,0,5826,37,0.82,5.61,5.73,5826,1,5,1,2,6,36,5,43
43389.37583,5.73,18.88,▲  ,152,43412.37583,5,BB ,203785000,0,5826,38,0.91,5.73,5.74,5826,1,4,1,1,6,43,5,42
43389.37583,5.73,18.88,▲  ,153,43412.37583,1,SS ,205218000,0,5826,39,0.91,5.58,5.73,5826,1,11,1,5,7,54,5,53
43389.37594,5.6,16.18,▲  ,157,43412.37594,4,B  ,210818000,0,5824,40,0.78,5.58,5.73,5824,1,4,2,9,6,35,8,53
43389.37594,5.61,16.39,▲  ,160,43412.37594,3,B  ,215025000,0,5824,41,0.79,5.58,5.73,5824,1,4,2,9,6,35,8,53
43389.37594,5.62,16.6,▲  ,164,43412.37594,4,B  ,220645000,0,5824,42,0.8,5.58,5.73,5824,1,4,2,9,6,35,8,53
43389.37594,5.64,17.01,▲  ,166,43412.37594,2,BB ,223465000,0,5824,43,0.82,5.54,5.64,5824,1,10,2,9,7,83,8,53
43389.37596,5.6,16.18,▲  ,174,43412.37596,8,SS ,234665000,0,5824,44,0.78,5.58,5.65,5824,1,2,1,4,6,37,7,37
43389.37597,5.58,15.77,▲  ,175,43412.37597,1,SS ,236060000,0,5824,45,0.76,5.56,5.64,5824,1,4,2,5,6,36,8,38
43389.376,5.58,15.77,▲  ,176,43412.376,1,S  ,237455000,0,5817,46,0.76,5.58,5.64,5817,1,4,1,5,6,36,5,25
43389.37604,5.54,14.94,▲  ,181,43412.37604,5,SS ,244380000,0,5817,47,0.72,5.52,5.61,5817,1,3,2,3,6,37,6,44
43389.37609,5.55,15.15,▲  ,184,43412.37609,3,B  ,248543000,0,5817,48,0.73,5.52,5.61,5817,1,3,2,3,7,49,6,36
43389.37615,5.51,14.32,▲  ,185,43412.37615,1,SS ,249920000,0,5817,49,0.69,5.48,5.56,5817,1,4,1,4,6,47,5,45
43389.37627,5.6,16.18,▲  ,186,43412.37627,1,BB ,251320000,0,5817,50,0.78,5.56,5.63,5817,1,2,1,4,7,57,5,34
43389.37637,5.61,16.39,▲  ,187,43412.37637,1,B  ,252723000,0,5817,51,0.79,5.58,5.61,5817,1,1,2,2,7,12,8,59
43389.37638,5.62,16.6,▲  ,189,43412.37638,2,B  ,255533000,0,5817,52,0.8,5.58,5.61,5817,2,2,2,2,7,23,9,49
43389.37638,5.63,16.8,▲  ,192,43412.37638,3,B  ,259755000,0,5817,53,0.81,5.58,5.61,5817,2,2,2,2,7,23,9,49
43389.37638,5.64,17.01,▲  ,196,43412.37638,4,B  ,265395000,0,5817,54,0.82,5.58,5.61,5817,2,2,2,2,7,23,9,49
43389.37638,5.65,17.22,▲  ,198,43412.37638,2,BB ,268220000,0,5817,55,0.83,5.59,5.66,5817,1,12,2,2,7,56,9,49
43389.37638,5.67,17.63,▲  ,199,43412.37638,1,B  ,269638000,0,5817,56,0.85,5.59,5.66,5817,1,1,1,1,7,55,10,29
43389.37639,5.67,17.63,▲  ,201,43412.37639,2,SS ,272473000,0,5817,57,0.85,5.66,5.7,5817,2,2,2,2,10,47,11,16
43389.37639,5.66,17.43,▲  ,203,43412.37639,2,SS ,275303000,0,5817,58,0.84,5.65,5.69,5817,2,2,2,2,11,38,10,16
43389.37639,5.66,17.43,▲  ,205,43412.37639,2,SS ,278133000,0,5817,59,0.84,5.65,5.69,5817,2,2,2,2,11,38,9,32
43389.37639,5.67,17.63,▲  ,206,43412.37639,1,BB ,279550000,0,5817,60,0.85,5.65,5.68,5817,3,4,2,2,11,14,10,26
43389.37639,5.68,17.84,▲  ,210,43412.37639,4,BB ,285230000,0,5817,61,0.86,5.65,5.69,5817,2,2,2,2,10,27,10,26
43389.37641,5.69,18.05,▲  ,211,43412.37641,1,B  ,286653000,0,5817,62,0.87,5.65,5.69,5817,1,1,2,2,10,36,11,32
43389.37642,5.71,18.46,▲  ,212,43412.37642,1,BB ,288080000,0,5817,63,0.89,5.71,5.75,5817,2,17,1,1,13,334,10,32
43389.37642,5.69,18.05,▲  ,216,43412.37642,4,S  ,293770000,0,5817,64,0.87,5.71,5.75,5817,2,2,2,4,8,23,11,33
43389.37645,5.68,17.84,▲  ,218,43412.37645,2,SS ,296610000,0,5817,65,0.86,5.67,5.71,5817,2,2,2,2,10,23,10,30
43389.37645,5.71,18.46,▲  ,219,43412.37645,1,B  ,298038000,0,5817,66,0.89,5.67,5.71,5817,1,1,2,2,7,29,12,35
43389.37645,5.73,18.88,▲  ,220,43412.37645,1,BB ,299470000,0,5817,67,0.91,5.71,5.74,5817,1,1,1,1,6,43,11,17
43389.37646,5.76,19.5,▲  ,221,43412.37646,1,B  ,300910000,0,5817,68,0.94,5.71,5.74,5817,1,1,1,1,6,54,8,12
43389.37646,5.74,19.09,▲  ,222,43412.37646,1,S  ,302345000,0,5817,69,0.92,5.71,5.74,5817,1,12,1,1,10,273,10,16
43389.37646,5.75,19.29,▲  ,223,43412.37646,1,SS ,303783000,0,5817,70,0.93,5.74,5.77,5817,1,1,2,2,7,22,11,17
43389.37646,5.75,19.29,▲  ,224,43412.37646,1,SS ,305220000,0,5817,71,0.93,5.74,5.77,5817,1,1,2,2,7,22,11,17
43389.37646,5.75,19.29,▲  ,226,43412.37646,2,SS ,308095000,0,5817,72,0.93,5.74,5.78,5817,2,2,2,5,7,44,9,15
43389.37647,5.72,18.67,▲  ,228,43412.37647,2,SS ,310955000,0,5817,73,0.9,5.71,5.75,5817,2,2,1,1,11,36,10,28
43389.37648,5.69,18.05,▲  ,229,43412.37648,1,SS ,312378000,0,5817,74,0.87,5.68,5.72,5817,2,2,2,5,11,14,8,56
43389.37648,5.66,17.43,▲  ,249,43412.37648,20,SS ,340678000,0,5817,75,0.84,5.65,5.69,5817,2,2,1,1,11,14,6,44
43389.37648,5.65,17.22,▲  ,250,43412.37648,1,SS ,342090000,0,5817,76,0.83,5.62,5.67,5817,2,2,1,2,12,18,5,43
43389.37648,5.65,17.22,▲  ,251,43412.37648,1,BB ,343503000,0,5817,77,0.83,5.63,5.66,5817,2,2,1,1,12,18,7,47
43389.37649,5.65,17.22,▲  ,253,43412.37649,2,S  ,346328000,0,5817,78,0.83,5.63,5.66,5817,2,2,2,2,11,14,10,32
43389.37649,5.64,17.01,▲  ,255,43412.37649,2,SS ,349148000,0,5817,79,0.82,5.64,5.68,5817,2,2,1,3,11,14,8,40
43389.3765,5.63,16.8,▲  ,256,43412.3765,1,SS ,350555000,0,5817,80,0.81,5.62,5.66,5817,2,2,1,2,12,18,6,55
43389.3765,5.64,17.01,▲  ,258,43412.3765,2,BB ,353375000,0,5817,81,0.82,5.61,5.65,5817,2,2,2,2,11,12,7,45
43389.3765,5.65,17.22,▲  ,259,43412.3765,1,B  ,354788000,0,5817,82,0.83,5.61,5.65,5817,1,1,1,1,10,11,7,24
43389.37652,5.64,17.01,▲  ,260,43412.37652,1,BB ,356198000,0,5817,83,0.82,5.62,5.65,5817,2,2,2,3,10,10,8,37
43389.37652,5.64,17.01,▲  ,261,43412.37652,1,BB ,357608000,0,5817,84,0.82,5.62,5.65,5817,2,2,2,3,10,10,8,37
43389.37652,5.64,17.01,▲  ,262,43412.37652,1,BB ,359018000,0,5817,85,0.82,5.62,5.65,5817,2,2,2,3,11,22,7,35
43389.37654,5.66,17.43,▲  ,264,43412.37654,2,BB ,361848000,0,5817,86,0.84,5.63,5.67,5817,2,2,2,2,13,46,9,26
43389.37654,5.67,17.63,▲  ,266,43412.37654,2,BB ,364683000,0,5817,87,0.85,5.64,5.68,5817,2,2,1,1,13,57,7,9
43389.37654,5.71,18.46,▲  ,268,43412.37654,2,BB ,367538000,0,5817,88,0.89,5.69,5.72,5817,1,1,1,2,8,34,12,15
43389.37654,5.68,17.84,▲  ,269,43412.37654,1,S  ,368958000,0,5817,89,0.86,5.68,5.71,5817,1,1,3,4,8,23,12,14
43389.37655,5.71,18.46,▲  ,271,43412.37655,2,BB ,371813000,0,5836,90,0.89,5.68,5.72,5836,2,2,4,5,9,35,13,15
43389.37655,5.72,18.67,▲  ,272,43412.37655,1,BB ,373243000,0,5836,91,0.9,5.7,5.73,5836,2,2,2,2,8,34,14,20
43389.37657,5.71,18.46,▲  ,274,43412.37657,2,SS ,376098000,0,5836,92,0.89,5.7,5.74,5836,2,5,2,2,7,26,14,30
43389.37659,5.72,18.67,▲  ,279,43412.37659,5,BB ,383248000,0,5836,93,0.9,5.69,5.73,5836,2,2,2,2,9,33,12,23
43389.3766,5.73,18.88,▲  ,280,43412.3766,1,SS ,384680000,0,5836,94,0.91,5.72,5.75,5836,1,1,2,2,7,45,11,11
43389.3766,5.73,18.88,▲  ,282,43412.3766,2,SS ,387545000,0,5836,95,0.91,5.72,5.75,5836,1,1,2,2,7,45,11,11
43389.37661,5.72,18.67,▲  ,284,43412.37661,2,SS ,390405000,0,5836,96,0.9,5.71,5.74,5836,1,2,2,2,7,21,12,23
43389.37666,5.73,18.88,▲  ,286,43412.37666,2,SS ,393270000,0,5836,97,0.91,5.72,5.75,5836,1,1,2,2,6,43,11,12
43389.3767,5.71,18.46,▲  ,287,43412.3767,1,BB ,394698000,0,5832,98,0.89,5.69,5.72,5832,2,2,1,1,12,27,8,21
43389.37684,5.72,18.67,▲  ,289,43412.37684,2,B  ,397558000,0,5832,99,0.9,5.69,5.72,5832,2,2,3,4,15,37,13,34
43389.37684,5.73,18.88,▲  ,291,43412.37684,2,BB ,400423000,0,5832,100,0.91,5.72,5.74,5832,3,4,1,4,15,61,10,21
43389.37689,5.73,18.88,▲  ,294,43412.37689,3,SS ,404720000,0,5832,101,0.91,5.72,5.74,5832,1,1,3,4,9,30,12,20
43389.37692,5.74,19.09,▲  ,295,43412.37692,1,B  ,406155000,0,5832,102,0.92,5.72,5.74,5832,1,1,6,7,10,42,18,26
43389.37692,5.75,19.29,▲  ,298,43412.37692,3,B  ,410468000,0,5832,103,0.93,5.74,5.75,5832,1,1,1,4,7,26,15,24
43389.37692,5.75,19.29,▲  ,299,43412.37692,1,B  ,411905000,0,5832,104,0.93,5.74,5.75,5832,1,1,1,4,7,26,15,24
43389.37693,5.73,18.88,▲  ,303,43412.37693,4,S  ,417635000,0,5832,105,0.91,5.74,5.75,5832,3,6,3,4,12,37,19,27
43389.37693,5.72,18.67,▲  ,310,43412.37693,7,SS ,427645000,0,5832,106,0.9,5.71,5.76,5832,3,6,3,4,12,37,14,22
43389.37697,5.75,19.29,▲  ,311,43412.37697,1,B  ,429083000,0,5834,107,0.93,5.73,5.75,5834,2,3,1,1,12,31,13,17
43389.37699,5.75,19.29,▲  ,314,43412.37699,3,SS ,433395000,0,5834,108,0.93,5.74,5.76,5834,2,2,2,5,10,31,15,26
43389.37699,5.75,19.29,▲  ,315,43412.37699,1,SS ,434833000,0,5834,109,0.93,5.74,5.76,5834,2,2,1,3,11,33,14,24
43389.37699,5.75,19.29,▲  ,316,43412.37699,1,SS ,436270000,0,5834,110,0.93,5.74,5.76,5834,2,2,1,3,11,33,14,24
43389.37699,5.75,19.29,▲  ,317,43412.37699,1,SS ,437708000,0,5834,111,0.93,5.74,5.76,5834,2,2,1,3,11,33,14,24
43389.37701,5.75,19.29,▲  ,319,43412.37701,2,S  ,440583000,0,5834,112,0.93,5.75,5.77,5834,2,2,2,4,12,45,17,29
43389.37701,5.75,19.29,▲  ,323,43412.37701,4,S  ,446333000,0,5834,113,0.93,5.75,5.77,5834,2,2,2,4,12,45,17,29
43389.37701,5.74,19.09,▲  ,330,43412.37701,7,S  ,456378000,0,5834,114,0.92,5.75,5.77,5834,2,2,2,4,12,45,17,29
43389.37701,5.75,19.29,▲  ,333,43412.37701,3,B  ,460690000,0,5834,115,0.93,5.73,5.75,5834,1,1,1,3,13,23,14,25
43389.37703,5.76,19.5,▲  ,334,43412.37703,1,B  ,462130000,0,5834,116,0.94,5.73,5.76,5834,1,1,4,7,12,34,18,31
43389.37703,5.74,19.09,▲  ,339,43412.37703,5,SS ,469305000,0,5834,117,0.92,5.73,5.77,5834,3,4,4,7,13,47,18,31
43389.37704,5.75,19.29,▲  ,342,43412.37704,3,SS ,473618000,0,5834,118,0.93,5.73,5.76,5834,3,4,3,5,14,37,17,29
43389.37705,5.73,18.88,▲  ,344,43412.37705,2,S  ,476483000,0,5834,119,0.91,5.73,5.75,5834,3,4,1,1,16,38,16,29
43389.37705,5.73,18.88,▲  ,345,43412.37705,1,S  ,477915000,0,5834,120,0.91,5.73,5.75,5834,3,4,1,1,16,38,16,29
43389.37708,5.75,19.29,▲  ,347,43412.37708,2,BB ,480790000,0,5834,121,0.93,5.72,5.76,5834,4,8,4,7,16,53,18,44
43389.37709,5.75,19.29,▲  ,349,43412.37709,2,S  ,483665000,0,5834,122,0.93,5.75,5.77,5834,2,2,1,3,10,29,15,28
43389.37709,5.75,19.29,▲  ,352,43412.37709,3,S  ,487978000,0,5834,123,0.93,5.75,5.77,5834,2,2,1,3,10,29,15,28
43389.37709,5.74,19.09,▲  ,356,43412.37709,4,S  ,493718000,0,5834,124,0.92,5.75,5.77,5834,2,2,3,4,10,29,18,32
43389.37709,5.75,19.29,▲  ,357,43412.37709,1,S  ,495155000,0,5834,125,0.93,5.75,5.76,5834,1,1,1,4,10,18,16,32
43389.37709,5.75,19.29,▲  ,362,43412.37709,5,S  ,502343000,0,5834,126,0.93,5.75,5.76,5834,4,12,1,4,13,29,14,26
43389.37709,5.75,19.29,▲  ,366,43412.37709,4,S  ,508093000,0,5834,127,0.93,5.75,5.76,5834,4,12,1,4,13,29,14,26
43389.37709,5.75,19.29,▲  ,367,43412.37709,1,S  ,509530000,0,5834,128,0.93,5.75,5.76,5834,3,10,1,4,12,27,14,26
43389.37709,5.75,19.29,▲  ,371,43412.37709,4,S  ,515280000,0,5834,129,0.93,5.75,5.76,5834,3,10,1,4,12,27,12,22
43389.37709,5.75,19.29,▲  ,372,43412.37709,1,S  ,516718000,0,5834,130,0.93,5.75,5.77,5834,3,4,1,4,11,31,13,23
43389.37711,5.75,19.29,▲  ,378,43412.37711,6,S  ,525343000,0,5834,131,0.93,5.75,5.77,5834,3,4,2,8,11,31,14,27
43389.37711,5.75,19.29,▲  ,386,43412.37711,8,SS ,536843000,0,5834,132,0.93,5.74,5.77,5834,3,4,2,2,11,31,16,26
43389.37711,5.74,19.09,▲  ,387,43412.37711,1,S  ,538278000,0,5834,133,0.92,5.74,5.77,5834,1,1,1,1,10,18,15,25
43389.37713,5.74,19.09,▲  ,390,43412.37713,3,B  ,542583000,0,5834,134,0.92,5.72,5.74,5834,3,8,1,3,15,24,13,26
43389.37713,5.74,19.09,▲  ,393,43412.37713,3,B  ,546888000,0,5834,135,0.92,5.72,5.74,5834,3,5,2,4,15,21,14,27
43389.37713,5.74,19.09,▲  ,396,43412.37713,3,B  ,551193000,0,5834,136,0.92,5.72,5.74,5834,2,3,2,4,14,19,14,27
43389.37713,5.74,19.09,▲  ,399,43412.37713,3,B  ,555498000,0,5834,137,0.92,5.72,5.74,5834,1,1,1,3,13,17,13,26
43389.37715,5.72,18.67,▲  ,401,43412.37715,2,S  ,558358000,0,5834,138,0.9,5.72,5.74,5834,3,4,1,1,16,32,13,24
43389.37715,5.72,18.67,▲  ,402,43412.37715,1,S  ,559788000,0,5834,139,0.9,5.72,5.74,5834,3,4,1,1,16,32,13,24
43389.37715,5.71,18.46,▲  ,406,43412.37715,4,SS ,565498000,0,5834,140,0.89,5.7,5.74,5834,3,4,4,7,16,32,16,55
43389.37715,5.7,18.26,▲  ,408,43412.37715,2,S  ,568348000,0,5834,141,0.88,5.7,5.72,5834,3,9,1,1,13,22,9,18
43389.37715,5.7,18.26,▲  ,409,43412.37715,1,S  ,569773000,0,5834,142,0.88,5.7,5.72,5834,3,9,1,1,13,22,9,18
43389.37718,5.71,18.46,▲  ,410,43412.37718,1,B  ,571200000,0,5834,143,0.89,5.69,5.71,5834,2,3,1,3,15,34,8,32
43389.37718,5.71,18.46,▲  ,411,43412.37718,1,B  ,572628000,0,5834,144,0.89,5.69,5.71,5834,2,2,1,3,15,33,8,32
43389.37718,5.71,18.46,▲  ,412,43412.37718,1,B  ,574055000,0,5834,145,0.89,5.69,5.71,5834,1,1,3,5,14,32,10,34
43389.37718,5.72,18.67,▲  ,413,43412.37718,1,B  ,575485000,0,5834,146,0.9,5.69,5.72,5834,4,7,3,5,17,46,11,36
43389.37718,5.72,18.67,▲  ,414,43412.37718,1,B  ,576915000,0,5834,147,0.9,5.69,5.72,5834,3,6,3,5,16,45,11,36
43389.37718,5.72,18.67,▲  ,415,43412.37718,1,B  ,578345000,0,5834,148,0.9,5.69,5.72,5834,2,5,3,5,15,44,11,36
43389.37718,5.72,18.67,▲  ,416,43412.37718,1,B  ,579775000,0,5834,149,0.9,5.69,5.72,5834,2,5,3,5,15,44,11,36
43389.37718,5.72,18.67,▲  ,417,43412.37718,1,B  ,581205000,0,5834,150,0.9,5.69,5.72,5834,3,5,3,5,16,44,11,36
43389.37718,5.72,18.67,▲  ,418,43412.37718,1,B  ,582635000,0,5834,151,0.9,5.69,5.72,5834,4,6,3,5,17,45,11,36
43389.37718,5.7,18.26,▲  ,420,43412.37718,2,S  ,585485000,0,5834,152,0.88,5.69,5.72,5834,1,2,2,2,14,41,10,19
43389.37718,5.69,18.05,▲  ,423,43412.37718,3,S  ,589753000,0,5834,153,0.87,5.69,5.72,5834,2,2,1,3,15,33,9,34
43389.37718,5.68,17.84,▲  ,425,43412.37718,2,S  ,592593000,0,5834,154,0.86,5.68,5.7,5834,3,6,1,1,15,25,8,18
43389.37718,5.68,17.84,▲  ,426,43412.37718,1,S  ,594013000,0,5834,155,0.86,5.68,5.7,5834,3,6,1,1,15,25,8,18
43389.3772,5.67,17.63,▲  ,427,43412.3772,1,S  ,595430000,0,5834,156,0.85,5.67,5.68,5834,1,1,1,2,16,30,8,28
43389.3772,5.67,17.63,▲  ,428,43412.3772,1,S  ,596848000,0,5834,157,0.85,5.67,5.68,5834,1,1,1,1,16,30,8,27
43389.3772,5.67,17.63,▲  ,429,43412.3772,1,S  ,598265000,0,5834,158,0.85,5.67,5.68,5834,1,1,1,1,16,30,8,27
43389.3772,5.65,17.22,▲  ,430,43412.3772,1,SS ,599678000,0,5834,159,0.83,5.64,5.67,5834,1,1,1,1,15,25,7,26
43389.3772,5.65,17.22,▲  ,431,43412.3772,1,SS ,601090000,0,5834,160,0.83,5.64,5.67,5834,1,2,2,2,15,26,8,27
43389.3772,5.65,17.22,▲  ,432,43412.3772,1,SS ,602503000,0,5834,161,0.83,5.64,5.67,5834,2,3,2,2,16,27,8,27
43389.3772,5.65,17.22,▲  ,433,43412.3772,1,SS ,603915000,0,5834,162,0.83,5.64,5.67,5834,2,3,2,2,16,27,8,27
43389.3772,5.65,17.22,▲  ,434,43412.3772,1,SS ,605328000,0,5834,163,0.83,5.64,5.67,5834,3,4,2,2,17,28,8,27
43389.37721,5.66,17.43,▲  ,436,43412.37721,2,BB ,608158000,0,5834,164,0.84,5.64,5.67,5834,3,4,1,1,18,40,8,38
43389.37721,5.67,17.63,▲  ,438,43412.37721,2,B  ,610993000,0,5834,165,0.85,5.64,5.67,5834,2,2,2,2,17,38,8,27
43389.37721,5.67,17.63,▲  ,440,43412.37721,2,BB ,613828000,0,5834,166,0.85,5.64,5.68,5834,4,8,2,2,20,57,8,27
43389.37721,5.67,17.63,▲  ,442,43412.37721,2,BB ,616663000,0,5834,167,0.85,5.64,5.68,5834,4,8,3,4,20,57,9,29
