,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43398.375,5.1,-40.84,▼  ,58,43412.375,58,B  ,73950000,0,3022,1,-3.52,0,0,3022,0,0,0,0,0,0,0,0
43398.37509,5.17,-40.02,▼  ,59,43412.37509,1,S  ,75243000,0,3022,2,-3.45,5.17,5.35,3022,1,7,1,6,5,33,5,32
43398.37512,5.16,-40.14,▼  ,81,43412.37512,22,BB ,103623000,0,3022,3,-3.46,5.08,5.24,3022,1,7,1,5,6,53,5,46
43398.37516,5.13,-40.49,▼  ,82,43412.37516,1,BB ,104905000,0,3014,4,-3.49,5.09,5.27,3014,1,7,2,12,5,33,6,53
43398.37519,5.12,-40.6,▼  ,83,43412.37519,1,S  ,106185000,0,3014,5,-3.5,5.12,5.25,3014,1,7,1,6,5,33,6,52
43398.37524,5.15,-40.26,▼  ,84,43412.37524,1,BB ,107473000,0,3014,6,-3.47,5.11,5.16,3014,2,4,1,1,7,15,6,22
43398.37524,5.11,-40.72,▼  ,85,43412.37524,1,SS ,108750000,0,3014,7,-3.51,5.1,5.16,3014,2,4,1,1,7,15,6,22
43398.37524,5.1,-40.84,▼  ,86,43412.37524,1,B  ,110025000,0,3014,8,-3.52,5.05,5.1,3014,2,4,1,1,8,16,5,71
43398.37524,5.1,-40.84,▼  ,87,43412.37524,1,B  ,111300000,0,3014,9,-3.52,5.05,5.1,3014,2,3,1,1,8,15,5,71
43398.37524,5.05,-41.42,▼  ,89,43412.37524,2,SS ,113825000,0,3014,10,-3.57,5,5.09,3014,1,1,1,5,7,9,5,74
43398.37524,5.09,-40.95,▼  ,91,43412.37524,2,B  ,116370000,0,3014,11,-3.53,5,5.09,3014,2,2,1,1,7,9,5,62
43398.37524,5.1,-40.84,▼  ,92,43412.37524,1,BB ,117645000,0,3014,12,-3.52,5.01,5.11,3014,1,1,1,1,7,9,5,62
43398.37525,5.01,-41.88,▼  ,93,43412.37525,1,SS ,118898000,0,3014,13,-3.61,5,5.11,3014,1,1,1,1,7,9,5,71
43398.37528,5.07,-41.18,▼  ,94,43412.37528,1,BB ,120165000,0,3039,14,-3.55,5,5.08,3039,1,3,1,1,6,20,6,34
43398.37528,5,-42,▼  ,95,43412.37528,1,BB ,121415000,0,3039,15,-3.62,4.95,5.07,3039,1,1,1,7,8,20,6,53
43398.3753,4.96,-42.46,▼  ,96,43412.3753,1,SS ,122655000,0,3039,16,-3.66,4.93,5.06,3039,1,1,1,7,10,40,6,53
43398.3753,4.94,-42.69,▼  ,97,43412.3753,1,SS ,123890000,0,3039,17,-3.68,4.92,5.04,3039,1,1,1,5,8,26,5,33
43398.3753,4.93,-42.81,▼  ,98,43412.3753,1,S  ,125123000,0,3039,18,-3.69,4.92,5.04,3039,1,1,1,1,5,15,6,28
43398.3753,4.95,-42.58,▼  ,101,43412.3753,3,S  ,128835000,0,3039,19,-3.67,4.92,5.04,3039,1,1,2,3,6,16,7,15
43398.3753,4.95,-42.58,▼  ,103,43412.3753,2,SS ,131310000,0,3039,20,-3.67,4.94,5.02,3039,1,1,1,1,6,16,6,19
43398.3753,4.95,-42.58,▼  ,104,43412.3753,1,SS ,132548000,0,3039,21,-3.67,4.94,5.02,3039,1,1,1,1,6,16,6,19
43398.3753,4.96,-42.46,▼  ,105,43412.3753,1,SS ,133788000,0,3039,22,-3.66,4.95,5.02,3039,1,1,2,3,6,16,7,15
43398.37531,4.95,-42.58,▼  ,108,43412.37531,3,SS ,137500000,0,3039,23,-3.67,4.95,5.02,3039,1,1,2,3,6,16,7,15
43398.37531,4.94,-42.69,▼  ,109,43412.37531,1,SS ,138735000,0,3039,24,-3.68,4.93,5.02,3039,1,1,1,2,6,16,6,29
43398.37531,4.91,-43.04,▼  ,110,43412.37531,1,BB ,139963000,0,3039,25,-3.71,4.81,4.92,3039,1,1,1,2,5,11,6,35
43398.37532,4.86,-43.62,▼  ,111,43412.37532,1,BB ,141178000,0,3039,26,-3.76,4.82,4.87,3039,1,1,2,3,5,6,7,33
43398.37532,4.84,-43.85,▼  ,112,43412.37532,1,BB ,142388000,0,3039,27,-3.78,4.81,4.86,3039,1,1,1,1,6,14,7,21
43398.37534,4.86,-43.62,▼  ,113,43412.37534,1,BB ,143603000,0,3039,28,-3.76,4.84,4.87,3039,1,1,1,1,8,33,6,8
43398.37534,4.87,-43.5,▼  ,114,43412.37534,1,BB ,144820000,0,3039,29,-3.75,4.84,4.91,3039,1,2,1,1,9,34,6,8
43398.37536,4.84,-43.85,▼  ,115,43412.37536,1,BB ,146030000,0,3039,30,-3.78,4.8,4.86,3039,1,1,1,1,5,6,6,13
43398.37536,4.84,-43.85,▼  ,116,43412.37536,1,SS ,147240000,0,3039,31,-3.78,4.83,4.88,3039,1,1,1,2,7,19,6,9
43398.37537,4.82,-44.08,▼  ,117,43412.37537,1,SS ,148445000,0,3039,32,-3.8,4.81,4.84,3039,1,1,1,2,6,12,7,20
43398.37537,4.82,-44.08,▼  ,118,43412.37537,1,BB ,149650000,0,3039,33,-3.8,4.79,4.84,3039,1,1,1,2,6,12,5,18
43398.37538,4.86,-43.62,▼  ,119,43412.37538,1,BB ,150865000,0,3039,34,-3.76,4.82,4.87,3039,2,5,1,1,8,23,6,8
43398.37538,4.85,-43.74,▼  ,120,43412.37538,1,BB ,152078000,0,3039,35,-3.77,4.8,4.86,3039,1,1,1,1,6,12,6,13
43398.37539,4.84,-43.85,▼  ,123,43412.37539,3,BB ,155708000,0,3039,36,-3.78,4.8,4.85,3039,1,1,1,1,5,6,6,13
43398.37539,4.85,-43.74,▼  ,124,43412.37539,1,BB ,156920000,0,3039,37,-3.77,4.82,4.87,3039,1,1,1,1,7,19,7,15
43398.37539,4.87,-43.5,▼  ,125,43412.37539,1,BB ,158138000,0,3039,38,-3.75,4.84,4.88,3039,1,1,1,1,8,26,5,7
43398.37539,4.89,-43.27,▼  ,130,43412.37539,5,BB ,164250000,0,3039,39,-3.73,4.86,4.9,3039,1,1,1,1,7,19,5,7
43398.37541,4.9,-43.16,▼  ,131,43412.37541,1,SS ,165475000,0,3039,40,-3.72,4.89,4.93,3039,1,1,1,2,6,18,5,8
