,#QUERYING,,,,,,,,,,,,,,,,,,,,,,
시간,현재가,등락율,등락구분,거래량,체결시간,체결량,체결성향,거래대금,체결강도,미결제약정수량,체결번호,대비,체결매수호가,체결매도호가,체결미결제약정수량,체결우선호가매도건수,체결우선호가매도잔량,체결우선호가매수건수,체결우선호가매수잔량,체결5호가매도건수,체결5호가매도잔량,체결5호가매수건수,체결5호가매수잔량
43391.375,0.99,-22.66,▼  ,210,43412.375,210,B  ,51975000,0,30188,1,-0.29,0,0,30188,0,0,0,0,0,0,0,0
43391.375,0.98,-23.44,▼  ,235,43412.375,25,S  ,58100000,0,30188,2,-0.3,0,0,30188,4,231,9,25,13,253,26,66
43391.375,0.96,-25,▼  ,246,43412.375,11,SS ,60740000,0,30188,3,-0.32,0.95,0.96,30188,1,24,6,13,13,274,26,79
43391.37501,0.96,-25,▼  ,270,43412.37501,24,BB ,66500000,0,30188,4,-0.32,0.95,0.99,30188,4,231,6,13,13,253,26,79
43391.37505,0.99,-22.66,▼  ,274,43412.37505,4,B  ,67490000,0,30188,5,-0.29,0.95,0.99,30188,4,227,8,22,16,255,30,107
43391.37505,0.95,-25.78,▼  ,275,43412.37505,1,S  ,67728000,0,30188,6,-0.33,0.95,0.99,30188,4,227,8,21,16,255,30,106
43391.37506,0.96,-25,▼  ,286,43412.37506,11,S  ,70368000,0,30188,7,-0.32,0.95,0.99,30188,1,10,2,11,15,267,23,66
43391.37506,0.95,-25.78,▼  ,293,43412.37506,7,SS ,72030000,0,30188,8,-0.33,0.95,0.98,30188,1,10,7,26,15,267,28,93
43391.37507,0.97,-24.22,▼  ,294,43412.37507,1,SS ,72273000,0,30188,9,-0.31,0.96,0.98,30188,1,10,2,11,15,267,21,70
43391.37508,0.96,-25,▼  ,296,43412.37508,2,SS ,72753000,0,31622,10,-0.32,0.95,0.96,31622,1,3,9,28,17,529,33,279
43391.37508,0.96,-25,▼  ,297,43412.37508,1,B  ,72993000,0,31622,11,-0.32,0.95,0.96,31622,1,2,10,29,17,528,35,367
43391.37508,0.96,-25,▼  ,299,43412.37508,2,BB ,73473000,0,31622,12,-0.32,0.95,0.97,31622,2,97,10,29,17,527,35,367
43391.37508,0.96,-25,▼  ,303,43412.37508,4,S  ,74433000,0,31622,13,-0.32,0.96,0.97,31622,2,97,1,6,17,527,25,328
43391.37508,0.96,-25,▼  ,308,43412.37508,5,S  ,75633000,0,31622,14,-0.32,0.96,0.97,31622,2,97,1,1,17,527,25,323
43391.37509,0.97,-24.22,▼  ,309,43412.37509,1,B  ,75875000,0,31622,15,-0.31,0.95,0.97,31622,2,96,10,29,17,526,35,367
43391.3751,0.97,-24.22,▼  ,313,43412.3751,4,B  ,76845000,0,31622,16,-0.31,0.96,0.97,31622,2,92,1,1,17,513,28,327
43391.37512,0.97,-24.22,▼  ,383,43412.37512,70,B  ,93820000,0,31622,17,-0.31,0.96,0.97,31622,1,22,2,11,17,444,29,337
43391.37512,0.97,-24.22,▼  ,387,43412.37512,4,B  ,94790000,0,31622,18,-0.31,0.96,0.97,31622,1,18,2,11,17,440,29,337
43391.37512,0.97,-24.22,▼  ,405,43412.37512,18,B  ,99155000,0,31622,19,-0.31,0.96,0.97,31622,1,18,2,11,17,440,29,337
43391.37512,0.97,-24.22,▼  ,492,43412.37512,87,B  ,120253000,0,31622,20,-0.31,0.96,0.97,31622,1,87,2,11,17,509,30,424
43391.37512,0.97,-24.22,▼  ,493,43412.37512,1,B  ,120495000,0,31622,21,-0.31,0.96,0.97,31622,1,1,2,11,17,423,29,337
43391.37512,0.97,-24.22,▼  ,518,43412.37512,25,BB ,126558000,0,31622,22,-0.31,0.96,0.98,31622,4,99,4,14,18,510,31,340
43391.37512,0.98,-23.44,▼  ,580,43412.37512,62,B  ,141748000,0,31622,23,-0.3,0.97,0.98,31622,3,37,1,10,17,448,27,335
43391.37512,0.98,-23.44,▼  ,617,43412.37512,37,B  ,150813000,0,31622,24,-0.3,0.97,0.98,31622,3,37,1,10,17,448,27,335
43391.37512,0.98,-23.44,▼  ,618,43412.37512,1,B  ,151058000,0,31622,25,-0.3,0.97,0.98,31622,1,9,1,10,15,420,26,248
43391.37513,0.98,-23.44,▼  ,619,43412.37513,1,B  ,151303000,0,31622,26,-0.3,0.96,0.98,31622,1,8,6,16,15,505,33,342
43391.37513,0.98,-23.44,▼  ,627,43412.37513,8,BB ,153263000,0,31622,27,-0.3,0.97,0.99,31622,6,315,1,10,16,499,30,353
43391.37513,0.98,-23.44,▼  ,637,43412.37513,10,BB ,155713000,0,31622,28,-0.3,0.97,0.99,31622,6,315,1,10,16,499,31,440
43391.37515,0.97,-24.22,▼  ,638,43412.37515,1,S  ,155955000,0,31622,29,-0.31,0.97,0.98,31622,1,10,5,14,16,508,35,444
43391.37515,0.98,-23.44,▼  ,648,43412.37515,10,BB ,158405000,0,31622,30,-0.3,0.98,0.99,31622,6,315,1,10,16,499,33,363
43391.37515,0.98,-23.44,▼  ,649,43412.37515,1,S  ,158650000,0,31622,31,-0.3,0.98,0.99,31622,6,315,1,9,16,499,33,362
43391.37515,0.98,-23.44,▼  ,658,43412.37515,9,S  ,160855000,0,31622,32,-0.3,0.98,0.99,31622,6,315,1,9,16,499,33,362
43391.37516,0.97,-24.22,▼  ,662,43412.37516,4,S  ,161825000,0,31622,33,-0.31,0.97,0.98,31622,2,14,6,11,18,517,36,432
43391.37516,0.98,-23.44,▼  ,666,43412.37516,4,B  ,162805000,0,31622,34,-0.3,0.97,0.98,31622,1,10,6,11,17,513,37,433
43391.37517,0.98,-23.44,▼  ,667,43412.37517,1,B  ,163050000,0,31622,35,-0.3,0.97,0.98,31622,1,9,7,12,18,515,37,433
43391.37517,0.97,-24.22,▼  ,669,43412.37517,2,S  ,163535000,0,31622,36,-0.31,0.97,0.98,31622,1,9,7,10,18,515,37,431
43391.37517,0.98,-23.44,▼  ,739,43412.37517,70,B  ,180685000,0,31622,37,-0.3,0.97,0.98,31622,1,27,8,11,18,533,38,432
43391.37517,0.98,-23.44,▼  ,766,43412.37517,27,B  ,187300000,0,31622,38,-0.3,0.97,0.98,31622,1,27,8,11,18,533,38,432
43391.37517,0.97,-24.22,▼  ,777,43412.37517,11,SS ,189968000,0,31622,39,-0.31,0.96,0.98,31622,1,10,9,105,18,515,35,436
43391.37519,0.98,-23.44,▼  ,778,43412.37519,1,B  ,190213000,0,31622,40,-0.3,0.97,0.98,31622,1,9,1,10,18,514,29,343
43391.37519,0.98,-23.44,▼  ,779,43412.37519,1,B  ,190458000,0,31622,41,-0.3,0.97,0.98,31622,1,8,2,11,19,516,31,430
43391.37519,0.97,-24.22,▼  ,780,43412.37519,1,S  ,190700000,0,31622,42,-0.31,0.97,0.98,31622,2,95,2,10,20,603,30,343
43391.37519,0.97,-24.22,▼  ,782,43412.37519,2,S  ,191185000,0,31622,43,-0.31,0.97,0.98,31622,2,95,2,8,20,603,30,341
43391.3752,0.97,-24.22,▼  ,786,43412.3752,4,S  ,192155000,0,31622,44,-0.31,0.97,0.98,31622,2,95,1,7,20,603,29,340
43391.3752,0.98,-23.44,▼  ,865,43412.3752,79,B  ,211510000,0,31622,45,-0.3,0.97,0.98,31622,1,16,1,7,19,524,29,340
43391.3752,0.98,-23.44,▼  ,881,43412.3752,16,B  ,215430000,0,31622,46,-0.3,0.97,0.98,31622,1,16,1,7,19,524,29,340
43391.3752,0.97,-24.22,▼  ,885,43412.3752,4,S  ,216400000,0,31622,47,-0.31,0.97,0.99,31622,6,314,1,3,19,509,29,336
43391.3752,0.98,-23.44,▼  ,960,43412.3752,75,B  ,234775000,0,31622,48,-0.3,0.97,0.98,31622,1,22,1,3,19,530,29,336
43391.3752,0.98,-23.44,▼  ,982,43412.3752,22,B  ,240165000,0,31622,49,-0.3,0.97,0.98,31622,1,22,1,3,19,530,29,336
43391.37521,0.97,-24.22,▼  ,989,43412.37521,7,SS ,241863000,0,31622,50,-0.31,0.96,0.98,31622,2,11,10,106,17,514,37,441
43391.37521,0.98,-23.44,▼  ,990,43412.37521,1,B  ,242108000,0,31876,51,-0.3,0.96,0.98,31876,2,10,10,106,17,513,37,441
43391.37521,0.98,-23.44,▼  ,991,43412.37521,1,B  ,242353000,0,31876,52,-0.3,0.96,0.98,31876,2,9,10,106,17,512,37,441
43391.37522,0.98,-23.44,▼  ,995,43412.37522,4,B  ,243333000,0,31876,53,-0.3,0.96,0.98,31876,3,9,10,20,18,512,37,355
